text,intent,label_id
i withdrew money from the atm and was overcharged. it said nothing about an extra fee.,wrong_exchange_rate_for_cash_withdrawal,76
everytime i try to prove my identity it won't let me.,unable_to_verify_identity,68
can you explain your exchange rate policy? i don't think i received the correct amount of cash in my atm transaction.,wrong_exchange_rate_for_cash_withdrawal,76
i heard you have virtual cards. how do i get one?,getting_virtual_card,41
i want to cancel a purchase,request_refund,52
how can i verify my source of funds?,verify_source_of_funds,70
i need to have an item refunded.,request_refund,52
how much does it cost in fees to use your card?,order_physical_card,44
i moved so i need to change my address. how do i do that?,edit_personal_details,31
where are the mastercard atms?,atm_support,4
i want to top my account by using a bank transfer. how would that work?,transfer_into_account,65
why didnt my account allow a transfer,beneficiary_not_allowed,8
i'd like to get another card,getting_spare_card,40
how long before transferred money shows up?,balance_not_updated_after_bank_transfer,6
what can i use my card to pay for?,card_acceptance,11
i would like to transfer funds from one account to another.,transfer_into_account,65
what is the purpose of the extra fee that is showing up on my statement?,extra_charge_on_statement,35
is there a charge for getting more cards?,getting_spare_card,40
there is unexpected money in my account.,cash_withdrawal_not_recognised,21
how can i locate the virtual card?,getting_virtual_card,41
"is there something wrong with my card payment? it's been pending a really, really long time.",pending_card_payment,46
can this app take my salary?,receiving_money,51
please tell me how you can stop unauthorized payments from being made on my card since on this bill i see that this has happened. there are transactions that i never made from a place i've never been to.,compromised_card,23
transaction showing up many times.,transaction_charged_twice,63
i just bought an item and would like to stop payment can you tell me if the item has been sent yet?,request_refund,52
i've tried several times to make a payment and every time my card is declined? could my card be locked? i don't know what to do.,declined_card_payment,26
any chance of getting the card outside the uk?,country_support,25
"give me my card, i need it now!",card_delivery_estimate,13
can i electronically transfer funds into my account from my american express?,supported_cards_and_currencies,54
i received a message from a seller stating they hadn't received my money even though it definitely came out of my account. the money has now been deposited back into my account. please get this resolved as soon as possible.,reverted_card_payment?,53
what is this extra fee on my statement.,extra_charge_on_statement,35
why didn't i receive the right amount of cash at the atm?,wrong_amount_of_cash_received,75
i recently made a transfer that i would like to cancel,cancel_transfer,9
when will the transfer go through?,pending_transfer,49
i need to add money to my account. can i do so via bank transfer?,transfer_into_account,65
do i need to verify my identity every time i log into my account?,why_verify_identity,74
the currency exchange for my purchase in foreign currency is incorrect.,card_payment_wrong_exchange_rate,18
i used my pin too many times.,pin_blocked,50
how long does it take for a transfer to get to a recipient?,transfer_not_received_by_recipient,66
please sort your top up! my top up has been pending for an hour already. can you please make it go through as soon as possible. i really need the money.,pending_top_up,48
"you can do that in just a few seconds. go to account, hit activate, and follow the directions from there.",activate_my_card,1
there is a payment made with my card that i don't recognize at all.,card_payment_not_recognised,17
can i change my pin remotely?,change_pin,22
is it possible to track the card you sent me?,card_arrival,12
my statement indicates i made a payment to an unfamiliar merchant.,card_payment_not_recognised,17
i want to make a currency exchange to eu.,fiat_currency_support,37
i need to know where my funds come from.,verify_source_of_funds,70
card is being used by someone else,compromised_card,23
how can i see the progress of delivery of the card that was sent?,card_arrival,12
how long does it take for money to transfer?,balance_not_updated_after_bank_transfer,6
"when using my card i was charged a fee for doing so, why?",card_payment_fee_charged,16
"i ordered something, and now i have buyer's remorse. since what i ordered hasn't come yet, can you just cancel the payment since i already know i want a refund for it?",request_refund,52
what is the procedure to transfer money to my account?,transfer_into_account,65
what do i do if my payment was reverted?,reverted_card_payment?,53
how can i add money to my account if you don't accept cash,top_up_by_cash_or_cheque,58
i wanted to withdraw 100 from the atm but i only got 20,wrong_amount_of_cash_received,75
can you top up your account automatically,automatic_top_up,5
i don't recognize a purchase that was made with my card.,card_payment_not_recognised,17
why was i double charged?,transaction_charged_twice,63
is there a charge for exchanging foreign currencies?,exchange_charge,32
is there a transaction limit for a disposable card?,disposable_card_limits,30
is there any way i could open an account for my daughter?,age_limit,2
what age do you have to be?,age_limit,2
"i am in desperate need to transfer funds from another account that i have into this one, how do i do that?",transfer_into_account,65
when will my card come? i need it as soon as possible!,card_delivery_estimate,13
what currences are available for exchange?,exchange_via_app,34
do i get a choice between visa and mastercard?,visa_or_mastercard,73
do cash withdrawals cost anything?,cash_withdrawal_charge,20
what other fiat currencies can i use?,fiat_currency_support,37
i have cancelled payments to this card.,reverted_card_payment?,53
how do i troubleshoot google pay top up?,apple_pay_or_google_pay,3
i just got my card. it's not linked yet--how do i do that?,card_linking,14
how can people transfer money to me?,receiving_money,51
is there any way to get my salary in a different currency?,receiving_money,51
how long will it take the money to appear in my account?,transfer_timing,67
